60176.895828 2064138593.000000 0.134017 8049
60176.895839 2064138591.000000 0.116877 8049
60176.895851 2064138587.000000 0.083711 8049
60176.895862 2064138583.000000 0.098234 8049
60176.895874 2064138600.000000 0.056436 8049
60176.895885 2064138596.000000 0.074617 8049
60176.895897 2064138578.000000 0.085072 8049
60176.895909 2064138576.000000 0.043416 8049
60176.895920 2064138583.000000 0.088357 8049
60176.895932 2064138577.000000 0.046462 8049
60176.895943 2064138570.000000 0.106886 8049
60176.895955 2064138577.000000 0.076598 8049
60176.895966 2064138580.000000 0.063689 8049
60176.895978 2064138582.000000 0.074469 8049
60176.895990 2064138573.000000 0.081664 8049
60176.896001 2064138569.000000 0.059485 8049
60176.896013 2064138566.000000 0.046749 8049
60176.896024 2064138565.000000 0.060462 8049
60176.896036 2064138556.000000 0.069374 8049
60176.896047 2064138547.000000 0.057989 8049
60176.896059 2064138552.000000 0.080913 8049
60176.896071 2064138543.000000 0.116136 8049
60176.896082 2064138555.000000 0.052766 8049
60176.896094 2064138540.000000 0.126597 8049
60176.896105 2064138550.000000 0.081427 8049
60176.896117 2064138539.000000 0.091608 8049
60176.896128 2064138538.000000 0.034785 8049
60176.896140 2064138543.000000 0.066345 8049
60176.896152 2064138527.000000 0.131836 8049
60176.896163 2064138530.000000 0.036694 8049
60176.896175 2064138530.000000 0.073863 8049
60176.896186 2064138520.000000 0.108713 8049
60176.896198 2064138521.000000 0.060829 8049
60176.896209 2064138526.000000 0.064640 8049
60176.896221 2064138529.000000 0.040619 8049
60176.896233 2064138518.000000 0.109730 8049
60176.896244 2064138514.000000 0.052729 8049
60176.896256 2064138509.000000 0.108458 8049
60176.896267 2064138504.000000 0.116830 8049
60176.896279 2064138502.000000 0.077035 8049
60176.896291 2064138500.000000 0.095279 8049
60176.896302 2064138505.000000 0.110447 8049
60176.896314 2064138499.000000 0.081342 8049
60176.896325 2064138505.000000 0.103132 8049
60176.896337 2064138489.000000 0.176505 8049
60176.896348 2064138484.000000 0.141687 8049
60176.896360 2064138498.000000 0.100074 8049
60176.896372 2064138493.000000 0.152165 8049
60176.896383 2064138478.000000 0.140120 8049
60176.896395 2064138475.000000 0.069333 8049
60176.896406 2064138492.000000 0.103646 8049
60176.896418 2064138470.000000 0.069039 8049
60176.896429 2064138472.000000 0.076935 8049
60176.896441 2064138480.000000 0.099475 8049
60176.896453 2064138465.000000 0.138599 8049
60176.896464 2064138464.000000 0.042497 8049
60176.896476 2064138465.000000 0.096770 8049
60176.896487 2064138459.000000 0.114277 8049
60176.896499 2064138468.000000 0.083518 8049
60176.896510 2064138453.000000 0.043373 8049
60176.896522 2064138450.000000 0.072445 8049
60176.896534 2064138450.000000 0.094833 8049
60176.896545 2064138449.000000 0.125280 8049
60176.896557 2064138443.000000 0.127438 8049
60176.896568 2064138455.000000 0.157376 8049
60176.896580 2064138440.000000 0.083216 8049
60176.896591 2064138439.000000 0.152363 8049
60176.896603 2064138438.000000 0.069686 8049
60176.896615 2064138438.000000 0.057856 8049
60176.896626 2064138431.000000 0.136912 8049
60176.896638 2064138451.000000 0.062593 8049
60176.896649 2064138431.000000 0.101603 8049
60176.896661 2064138439.000000 0.084723 8049
60176.896672 2064138426.000000 0.113138 8049
60176.896684 2064138423.000000 0.108188 8049
60176.896696 2064138421.000000 0.121159 8049
60176.896707 2064138419.000000 0.071994 8049
60176.896719 2064138415.000000 0.116845 8049
60176.896730 2064138418.000000 0.097804 8049
60176.896742 2064138416.000000 0.158896 8049
60176.896753 2064138410.000000 0.059300 8049
60176.896765 2064138406.000000 0.066796 8049
60176.896777 2064138420.000000 0.070129 8049
60176.896788 2064138408.000000 0.116074 8049
60176.896800 2064138400.000000 0.094390 8049
60176.896811 2064138399.000000 0.090426 8049
60176.896823 2064138410.000000 0.137154 8049
60176.896834 2064138396.000000 0.071655 8049
60176.896846 2064138399.000000 0.084224 8049
60176.896858 2064138395.000000 0.157660 8049
60176.896869 2064138397.000000 0.064302 8049
60176.896881 2064138398.000000 0.069484 8049
60176.896892 2064138392.000000 0.161504 8049
60176.896904 2064138383.000000 0.081778 8049
60176.896916 2064138386.000000 0.080541 8049
60176.896927 2064138380.000000 0.129543 8049
60176.896939 2064138392.000000 0.077182 8049
60176.896950 2064138377.000000 0.162712 8049
60176.896962 2064138380.000000 0.115946 8049
60176.896973 2064138382.000000 0.083872 8049
60176.896985 2064138373.000000 0.061729 8049
60176.896997 2064138382.000000 0.060611 8049
60176.897008 2064138388.000000 0.061257 8049
60176.897020 2064138373.000000 0.075608 8049
60176.897031 2064138378.000000 0.106731 8049
60176.897043 2064138359.000000 0.176376 8049
60176.897054 2064138363.000000 0.079710 8049
60176.897066 2064138359.000000 0.068544 8049
60176.897078 2064138359.000000 0.095869 8049
60176.897089 2064138360.000000 0.215634 8049
60176.897101 2064138351.000000 0.084454 8049
60176.897112 2064138357.000000 0.061388 8049
60176.897124 2064138362.000000 0.142590 8049
60176.897135 2064138352.000000 0.074280 8049
60176.897147 2064138349.000000 0.073965 8049
60176.897159 2064138340.000000 0.163345 8049
60176.897170 2064138354.000000 0.089290 8049
60176.897182 2064138336.000000 0.158271 8049
60176.897193 2064138346.000000 0.109135 8049
60176.897205 2064138339.000000 0.110041 8049
60176.897216 2064138333.000000 0.068507 8049
60176.897228 2064138336.000000 0.198655 8049
60176.897240 2064138337.000000 0.099913 8049
60176.897251 2064138335.000000 0.046071 8049
60176.897263 2064138332.000000 0.041897 8049
60176.897274 2064138320.000000 0.086728 8049
60176.897286 2064138321.000000 0.077610 8049
60176.897297 2064138314.000000 0.057476 8049
60176.897309 2064138319.000000 0.124777 8049
60176.897321 2064138318.000000 0.106135 8049
60176.897332 2064138309.000000 0.096244 8049
