2460181.454861111 *m  3.7989300024E+05  -0.2731448
2460181.455555555 *m  3.7987662724E+05  -0.2724738
2460181.456250000 *m  3.7986029462E+05  -0.2717990
2460181.456944444 *m  3.7984400260E+05  -0.2711205
2460181.457638889 *m  3.7982775141E+05  -0.2704384
2460181.458333333 *m  3.7981154126E+05  -0.2697525
2460181.459027778 *m  3.7979537238E+05  -0.2690631
2460181.459722222 *m  3.7977924498E+05  -0.2683699
2460181.460416667 *m  3.7976315929E+05  -0.2676732
2460181.461111111 *m  3.7974711552E+05  -0.2669728
2460181.461805556 *m  3.7973111388E+05  -0.2662688
2460181.462500000 *m  3.7971515460E+05  -0.2655612
2460181.463194444 *m  3.7969923788E+05  -0.2648501
2460181.463888889 *m  3.7968336396E+05  -0.2641353
2460181.464583333 *m  3.7966753302E+05  -0.2634170
2460181.465277778 *m  3.7965174530E+05  -0.2626952
2460181.465972222 *m  3.7963600100E+05  -0.2619698
2460181.466666667 *m  3.7962030034E+05  -0.2612409
2460181.467361111 *m  3.7960464352E+05  -0.2605085
2460181.468055556 *m  3.7958903076E+05  -0.2597727
2460181.468750000 *m  3.7957346226E+05  -0.2590333
2460181.469444444 *m  3.7955793823E+05  -0.2582905
2460181.470138889 *m  3.7954245889E+05  -0.2575442
2460181.470833333 *m  3.7952702443E+05  -0.2567944
2460181.471527778 *m  3.7951163507E+05  -0.2560413
2460181.472222222 *m  3.7949629100E+05  -0.2552847
2460181.472916667 *m  3.7948099244E+05  -0.2545247
2460181.473611111 *m  3.7946573958E+05  -0.2537614
2460181.474305556 *m  3.7945053263E+05  -0.2529946
2460181.475000000 *m  3.7943537180E+05  -0.2522246
2460181.475694444 *m  3.7942025728E+05  -0.2514511
2460181.476388889 *m  3.7940518927E+05  -0.2506744
2460181.477083333 *m  3.7939016797E+05  -0.2498943
2460181.477777778 *m  3.7937519358E+05  -0.2491109
2460181.478472222 *m  3.7936026631E+05  -0.2483242
2460181.479166667 *m  3.7934538634E+05  -0.2475343
2460181.479861111 *m  3.7933055387E+05  -0.2467410
2460181.480555556 *m  3.7931576910E+05  -0.2459446
2460181.481250000 *m  3.7930103222E+05  -0.2451449
2460181.481944445 *m  3.7928634342E+05  -0.2443420
2460181.482638889 *m  3.7927170291E+05  -0.2435358
2460181.483333333 *m  3.7925711086E+05  -0.2427265
2460181.484027778 *m  3.7924256748E+05  -0.2419141
2460181.484722222 *m  3.7922807294E+05  -0.2410984
2460181.485416667 *m  3.7921362745E+05  -0.2402796
2460181.486111111 *m  3.7919923118E+05  -0.2394577
2460181.486805555 *m  3.7918488434E+05  -0.2386327
2460181.487500000 *m  3.7917058709E+05  -0.2378045
2460181.488194444 *m  3.7915633963E+05  -0.2369733
2460181.488888889 *m  3.7914214215E+05  -0.2361390
2460181.489583333 *m  3.7912799482E+05  -0.2353016
2460181.490277778 *m  3.7911389784E+05  -0.2344612
2460181.490972222 *m  3.7909985137E+05  -0.2336178
2460181.491666667 *m  3.7908585561E+05  -0.2327713
2460181.492361111 *m  3.7907191073E+05  -0.2319219
2460181.493055556 *m  3.7905801692E+05  -0.2310695
2460181.493750000 *m  3.7904417435E+05  -0.2302141
2460181.494444444 *m  3.7903038319E+05  -0.2293558
2460181.495138889 *m  3.7901664363E+05  -0.2284945
2460181.495833333 *m  3.7900295584E+05  -0.2276303
2460181.496527778 *m  3.7898932001E+05  -0.2267632
2460181.497222222 *m  3.7897573629E+05  -0.2258932
2460181.497916667 *m  3.7896220486E+05  -0.2250204
2460181.498611111 *m  3.7894872589E+05  -0.2241446
2460181.499305556 *m  3.7893529957E+05  -0.2232661
2460181.500000000 *m  3.7892192605E+05  -0.2223847
2460181.500694444 *m  3.7890860550E+05  -0.2215005
2460181.501388889 *m  3.7889533810E+05  -0.2206135
2460181.502083333 *m  3.7888212400E+05  -0.2197237
2460181.502777778 *m  3.7886896339E+05  -0.2188312
2460181.503472222 *m  3.7885585641E+05  -0.2179359
2460181.504166667 *m  3.7884280324E+05  -0.2170379
2460181.504861111 *m  3.7882980404E+05  -0.2161372
2460181.505555556 *m  3.7881685898E+05  -0.2152338
2460181.506250000 *m  3.7880396820E+05  -0.2143277
2460181.506944444 *m  3.7879113188E+05  -0.2134189
2460181.507638889 *m  3.7877835018E+05  -0.2125075
2460181.508333333 *m  3.7876562324E+05  -0.2115935
2460181.509027778 *m  3.7875295123E+05  -0.2106768
2460181.509722222 *m  3.7874033431E+05  -0.2097575
2460181.510416667 *m  3.7872777263E+05  -0.2088357
2460181.511111111 *m  3.7871526634E+05  -0.2079113
2460181.511805556 *m  3.7870281560E+05  -0.2069843
2460181.512500000 *m  3.7869042057E+05  -0.2060548
2460181.513194445 *m  3.7867808138E+05  -0.2051228
2460181.513888889 *m  3.7866579820E+05  -0.2041883
2460181.514583333 *m  3.7865357118E+05  -0.2032513
2460181.515277778 *m  3.7864140045E+05  -0.2023119
2460181.515972222 *m  3.7862928617E+05  -0.2013700
2460181.516666667 *m  3.7861722849E+05  -0.2004256
2460181.517361111 *m  3.7860522754E+05  -0.1994789
2460181.518055555 *m  3.7859328349E+05  -0.1985298
2460181.518750000 *m  3.7858139646E+05  -0.1975782
2460181.519444444 *m  3.7856956660E+05  -0.1966243
2460181.520138889 *m  3.7855779405E+05  -0.1956681
2460181.520833333 *m  3.7854607895E+05  -0.1947096
2460181.521527778 *m  3.7853442144E+05  -0.1937487
2460181.522222222 *m  3.7852282166E+05  -0.1927855
2460181.522916667 *m  3.7851127975E+05  -0.1918201
2460181.523611111 *m  3.7849979584E+05  -0.1908524
2460181.524305556 *m  3.7848837007E+05  -0.1898824
2460181.525000000 *m  3.7847700256E+05  -0.1889103
2460181.525694444 *m  3.7846569347E+05  -0.1879359
2460181.526388889 *m  3.7845444291E+05  -0.1869594
2460181.527083333 *m  3.7844325101E+05  -0.1859806
2460181.527777778 *m  3.7843211791E+05  -0.1849997
2460181.528472222 *m  3.7842104374E+05  -0.1840167
2460181.529166667 *m  3.7841002861E+05  -0.1830316
2460181.529861111 *m  3.7839907267E+05  -0.1820444
2460181.530555556 *m  3.7838817603E+05  -0.1810550
2460181.531250000 *m  3.7837733882E+05  -0.1800637
2460181.531944444 *m  3.7836656116E+05  -0.1790702
2460181.532638889 *m  3.7835584318E+05  -0.1780748
2460181.533333333 *m  3.7834518499E+05  -0.1770773
2460181.534027778 *m  3.7833458672E+05  -0.1760779
2460181.534722222 *m  3.7832404848E+05  -0.1750765
2460181.535416667 *m  3.7831357039E+05  -0.1740731
2460181.536111111 *m  3.7830315258E+05  -0.1730678
2460181.536805556 *m  3.7829279514E+05  -0.1720605
2460181.537500000 *m  3.7828249821E+05  -0.1710514
2460181.538194444 *m  3.7827226189E+05  -0.1700404
2460181.538888889 *m  3.7826208630E+05  -0.1690275
2460181.539583333 *m  3.7825197154E+05  -0.1680127
2460181.540277778 *m  3.7824191773E+05  -0.1669962
2460181.540972222 *m  3.7823192497E+05  -0.1659778
2460181.541666667 *m  3.7822199338E+05  -0.1649577
2460181.542361111 *m  3.7821212306E+05  -0.1639357
2460181.543055556 *m  3.7820231411E+05  -0.1629120
2460181.543750000 *m  3.7819256665E+05  -0.1618866
2460181.544444445 *m  3.7818288077E+05  -0.1608595
2460181.545138889 *m  3.7817325658E+05  -0.1598307
2460181.545833333 *m  3.7816369418E+05  -0.1588002
2460181.546527778 *m  3.7815419366E+05  -0.1577680
2460181.547222222 *m  3.7814475514E+05  -0.1567342
2460181.547916667 *m  3.7813537869E+05  -0.1556987
2460181.548611111 *m  3.7812606443E+05  -0.1546617
2460181.549305555 *m  3.7811681245E+05  -0.1536231
2460181.550000000 *m  3.7810762284E+05  -0.1525829
2460181.550694444 *m  3.7809849570E+05  -0.1515412
2460181.551388889 *m  3.7808943112E+05  -0.1504979
2460181.552083333 *m  3.7808042918E+05  -0.1494531
2460181.552777778 *m  3.7807148999E+05  -0.1484068
2460181.553472222 *m  3.7806261362E+05  -0.1473591
2460181.554166667 *m  3.7805380017E+05  -0.1463099
2460181.554861111 *m  3.7804504972E+05  -0.1452593
2460181.555555556 *m  3.7803636235E+05  -0.1442073
2460181.556250000 *m  3.7802773816E+05  -0.1431538
2460181.556944444 *m  3.7801917723E+05  -0.1420990
2460181.557638889 *m  3.7801067963E+05  -0.1410429
2460181.558333333 *m  3.7800224546E+05  -0.1399854
2460181.559027778 *m  3.7799387478E+05  -0.1389265
2460181.559722222 *m  3.7798556767E+05  -0.1378664
2460181.560416667 *m  3.7797732422E+05  -0.1368050
2460181.561111111 *m  3.7796914450E+05  -0.1357424
2460181.561805556 *m  3.7796102859E+05  -0.1346785
2460181.562500000 *m  3.7795297655E+05  -0.1336133
2460181.563194444 *m  3.7794498847E+05  -0.1325470
2460181.563888889 *m  3.7793706441E+05  -0.1314795
2460181.564583333 *m  3.7792920444E+05  -0.1304108
2460181.565277778 *m  3.7792140863E+05  -0.1293410
2460181.565972222 *m  3.7791367706E+05  -0.1282701
2460181.566666667 *m  3.7790600979E+05  -0.1271980
2460181.567361111 *m  3.7789840688E+05  -0.1261249
2460181.568055556 *m  3.7789086839E+05  -0.1250507
2460181.568750000 *m  3.7788339440E+05  -0.1239754
2460181.569444444 *m  3.7787598496E+05  -0.1228992
2460181.570138889 *m  3.7786864014E+05  -0.1218219
2460181.570833333 *m  3.7786135999E+05  -0.1207436
2460181.571527778 *m  3.7785414458E+05  -0.1196644
2460181.572222222 *m  3.7784699396E+05  -0.1185842
2460181.572916667 *m  3.7783990818E+05  -0.1175030
2460181.573611111 *m  3.7783288731E+05  -0.1164210
2460181.574305556 *m  3.7782593140E+05  -0.1153381
2460181.575000000 *m  3.7781904049E+05  -0.1142543
2460181.575694445 *m  3.7781221464E+05  -0.1131697
2460181.576388889 *m  3.7780545391E+05  -0.1120842
2460181.577083333 *m  3.7779875834E+05  -0.1109979
2460181.577777778 *m  3.7779212797E+05  -0.1099108
2460181.578472222 *m  3.7778556286E+05  -0.1088230
2460181.579166667 *m  3.7777906306E+05  -0.1077344
2460181.579861111 *m  3.7777262860E+05  -0.1066451
2460181.580555555 *m  3.7776625953E+05  -0.1055550
2460181.581250000 *m  3.7775995589E+05  -0.1044643
2460181.581944444 *m  3.7775371772E+05  -0.1033729
2460181.582638889 *m  3.7774754506E+05  -0.1022808
2460181.583333333 *m  3.7774143796E+05  -0.1011881
2460181.584027778 *m  3.7773539644E+05  -0.1000948
2460181.584722222 *m  3.7772942055E+05  -0.0990009
2460181.585416667 *m  3.7772351032E+05  -0.0979065
2460181.586111111 *m  3.7771766578E+05  -0.0968114
2460181.586805556 *m  3.7771188697E+05  -0.0957159
2460181.587500000 *m  3.7770617392E+05  -0.0946198
2460181.588194444 *m  3.7770052665E+05  -0.0935232
2460181.588888889 *m  3.7769494519E+05  -0.0924262
2460181.589583333 *m  3.7768942959E+05  -0.0913287
2460181.590277778 *m  3.7768397985E+05  -0.0902308
2460181.590972222 *m  3.7767859601E+05  -0.0891324
2460181.591666667 *m  3.7767327809E+05  -0.0880337
2460181.592361111 *m  3.7766802611E+05  -0.0869346
2460181.593055556 *m  3.7766284010E+05  -0.0858351
2460181.593750000 *m  3.7765772008E+05  -0.0847353
2460181.594444444 *m  3.7765266606E+05  -0.0836352
2460181.595138889 *m  3.7764767806E+05  -0.0825348
2460181.595833333 *m  3.7764275611E+05  -0.0814341
2460181.596527778 *m  3.7763790021E+05  -0.0803332
2460181.597222222 *m  3.7763311038E+05  -0.0792320
2460181.597916667 *m  3.7762838664E+05  -0.0781306
2460181.598611111 *m  3.7762372899E+05  -0.0770291
2460181.599305556 *m  3.7761913745E+05  -0.0759273
2460181.600000000 *m  3.7761461203E+05  -0.0748254
2460181.600694444 *m  3.7761015274E+05  -0.0737234
2460181.601388889 *m  3.7760575958E+05  -0.0726212
2460181.602083333 *m  3.7760143256E+05  -0.0715190
2460181.602777778 *m  3.7759717168E+05  -0.0704167
2460181.603472222 *m  3.7759297695E+05  -0.0693143
2460181.604166667 *m  3.7758884838E+05  -0.0682119
2460181.604861111 *e  3.7758478596E+05  -0.0671095
2460181.605555556 *m  3.7758078969E+05  -0.0660071
2460181.606250000 *m  3.7757685957E+05  -0.0649047
2460181.606944445 *t  3.7757299560E+05  -0.0638023
2460181.607638889 *m  3.7756919778E+05  -0.0627001
2460181.608333333 *m  3.7756546610E+05  -0.0615979
2460181.609027778 *m  3.7756180056E+05  -0.0604958
2460181.609722222 *m  3.7755820114E+05  -0.0593939
2460181.610416667 *m  3.7755466785E+05  -0.0582921
2460181.611111111 *m  3.7755120066E+05  -0.0571904
2460181.611805555 *m  3.7754779958E+05  -0.0560890
2460181.612500000 *m  3.7754446459E+05  -0.0549877
2460181.613194444 *m  3.7754119567E+05  -0.0538867
2460181.613888889 *m  3.7753799282E+05  -0.0527859
2460181.614583333 *m  3.7753485601E+05  -0.0516854
2460181.615277778 *m  3.7753178523E+05  -0.0505852
2460181.615972222 *m  3.7752878046E+05  -0.0494853
2460181.616666667 *m  3.7752584169E+05  -0.0483857
2460181.617361111 *m  3.7752296888E+05  -0.0472865
2460181.618055556 *m  3.7752016204E+05  -0.0461876
2460181.618750000 *m  3.7751742111E+05  -0.0450891
2460181.619444444 *m  3.7751474610E+05  -0.0439910
2460181.620138889 *m  3.7751213696E+05  -0.0428934
2460181.620833333 *m  3.7750959368E+05  -0.0417962
2460181.621527778 *m  3.7750711622E+05  -0.0406994
2460181.622222222 *m  3.7750470456E+05  -0.0396032
2460181.622916667 *m  3.7750235867E+05  -0.0385074
2460181.623611111 *m  3.7750007852E+05  -0.0374122
2460181.624305556 *m  3.7749786407E+05  -0.0363175
2460181.625000000 *m  3.7749571529E+05  -0.0352234
2460181.625694444 *m  3.7749363215E+05  -0.0341299
2460181.626388889 *m  3.7749161462E+05  -0.0330370
2460181.627083333 *m  3.7748966264E+05  -0.0319447
2460181.627777778 *m  3.7748777620E+05  -0.0308530
2460181.628472222 *m  3.7748595523E+05  -0.0297620
2460181.629166667 *m  3.7748419972E+05  -0.0286717
2460181.629861111 *m  3.7748250961E+05  -0.0275821
2460181.630555556 *m  3.7748088486E+05  -0.0264932
2460181.631250000 *m  3.7747932543E+05  -0.0254051
2460181.631944444 *m  3.7747783128E+05  -0.0243177
2460181.632638889 *m  3.7747640235E+05  -0.0232311
2460181.633333333 *m  3.7747503860E+05  -0.0221454
2460181.634027778 *m  3.7747373998E+05  -0.0210604
2460181.634722222 *m  3.7747250643E+05  -0.0199763
2460181.635416667 *m  3.7747133793E+05  -0.0188930
2460181.636111111 Cm  3.7747023439E+05  -0.0178106
2460181.636805556 Cm  3.7746919578E+05  -0.0167292
2460181.637500000 Cm  3.7746822203E+05  -0.0156486
2460181.638194445 Cm  3.7746731310E+05  -0.0145690
2460181.638888889 Cm  3.7746646893E+05  -0.0134903
2460181.639583333 Cm  3.7746568946E+05  -0.0124127
2460181.640277778 Cm  3.7746497462E+05  -0.0113360
2460181.640972222 Cm  3.7746432435E+05  -0.0102603
2460181.641666667 Cm  3.7746373861E+05  -0.0091857
2460181.642361111 Cm  3.7746321732E+05  -0.0081121
2460181.643055555 Cm  3.7746276042E+05  -0.0070396
2460181.643750000 Cm  3.7746236784E+05  -0.0059682
2460181.644444444 Cm  3.7746203952E+05  -0.0048980
2460181.645138889 Cm  3.7746177539E+05  -0.0038288
2460181.645833333 Cm  3.7746157538E+05  -0.0027608
2460181.646527778 Cm  3.7746143943E+05  -0.0016940
2460181.647222222 Cm  3.7746136745E+05  -0.0006284
2460181.647916667 Cm  3.7746135938E+05   0.0004360
2460181.648611111 Cm  3.7746141516E+05   0.0014992
2460181.649305556 Cm  3.7746153468E+05   0.0025612
2460181.650000000 Cm  3.7746171790E+05   0.0036218
2460181.650694444 Cm  3.7746196472E+05   0.0046812
2460181.651388889 Cm  3.7746227508E+05   0.0057393
2460181.652083333 Cm  3.7746264889E+05   0.0067960
2460181.652777778 Cm  3.7746308607E+05   0.0078514
2460181.653472222 Cm  3.7746358654E+05   0.0089054
2460181.654166667 Cm  3.7746415021E+05   0.0099581
2460181.654861111 Cm  3.7746477701E+05   0.0110093
2460181.655555556 Cm  3.7746546685E+05   0.0120592
2460181.656250000 Cm  3.7746621965E+05   0.0131076
2460181.656944444 Cm  3.7746703531E+05   0.0141545
2460181.657638889 Cm  3.7746791375E+05   0.0151999
2460181.658333333 Cm  3.7746885488E+05   0.0162439
2460181.659027778 Nm  3.7746985861E+05   0.0172863
2460181.659722222 Nm  3.7747092484E+05   0.0183272
2460181.660416667 Nm  3.7747205349E+05   0.0193666
2460181.661111111 Nm  3.7747324446E+05   0.0204043
2460181.661805556 Nm  3.7747449766E+05   0.0214405
2460181.662500000 Nm  3.7747581299E+05   0.0224751
2460181.663194444 Nm  3.7747719035E+05   0.0235081
2460181.663888889 Nm  3.7747862964E+05   0.0245394
2460181.664583333 Nm  3.7748013077E+05   0.0255690
2460181.665277778 Nm  3.7748169364E+05   0.0265969
2460181.665972222 Nm  3.7748331814E+05   0.0276232
2460181.666666667 Nm  3.7748500416E+05   0.0286477
2460181.667361111 Nm  3.7748675162E+05   0.0296705
2460181.668055556 Nm  3.7748856040E+05   0.0306915
2460181.668750000 Nm  3.7749043039E+05   0.0317108
2460181.669444445 Nm  3.7749236149E+05   0.0327283
2460181.670138889 Nm  3.7749435359E+05   0.0337439
2460181.670833333 Nm  3.7749640658E+05   0.0347577
2460181.671527778 Nm  3.7749852036E+05   0.0357697
2460181.672222222 Nm  3.7750069480E+05   0.0367798
2460181.672916667 Nm  3.7750292980E+05   0.0377880
2460181.673611111 Nm  3.7750522524E+05   0.0387944
2460181.674305555 Nm  3.7750758101E+05   0.0397988
2460181.675000000 Nm  3.7750999699E+05   0.0408012
2460181.675694444 Nm  3.7751247308E+05   0.0418017
2460181.676388889 Nm  3.7751500913E+05   0.0428002
2460181.677083333 Nm  3.7751760504E+05   0.0437968
2460181.677777778 Nm  3.7752026070E+05   0.0447913
2460181.678472222 Nm  3.7752297597E+05   0.0457838
2460181.679166667 Nm  3.7752575073E+05   0.0467742
2460181.679861111 Nm  3.7752858487E+05   0.0477626
2460181.680555556 Nm  3.7753147825E+05   0.0487489
2460181.681250000 Nm  3.7753443076E+05   0.0497331
2460181.681944444 Nm  3.7753744226E+05   0.0507152
2460181.682638889 Nm  3.7754051263E+05   0.0516951
2460181.683333333 Nm  3.7754364174E+05   0.0526729
2460181.684027778 Nm  3.7754682945E+05   0.0536486
2460181.684722222 Nm  3.7755007565E+05   0.0546220
2460181.685416667 Nm  3.7755338019E+05   0.0555932
2460181.686111111 Nm  3.7755674294E+05   0.0565623
2460181.686805556 Nm  3.7756016378E+05   0.0575290
2460181.687500000 Nm  3.7756364256E+05   0.0584935
2460181.688194444 Am  3.7756717915E+05   0.0594558
2460181.688888889 Am  3.7757077342E+05   0.0604157
2460181.689583333 Am  3.7757442521E+05   0.0613734
2460181.690277778 Am  3.7757813441E+05   0.0623287
2460181.690972222 Am  3.7758190085E+05   0.0632817
2460181.691666667 Am  3.7758572442E+05   0.0642323
2460181.692361111 Am  3.7758960495E+05   0.0651805
2460181.693055556 Am  3.7759354232E+05   0.0661264
2460181.693750000 Am  3.7759753636E+05   0.0670698
2460181.694444444 Am  3.7760158695E+05   0.0680108
2460181.695138889 Am  3.7760569393E+05   0.0689494
2460181.695833333 Am  3.7760985716E+05   0.0698855
2460181.696527778 Am  3.7761407649E+05   0.0708192
2460181.697222222 Am  3.7761835177E+05   0.0717503
2460181.697916667 Am  3.7762268284E+05   0.0726789
2460181.698611111 Am  3.7762706957E+05   0.0736050
2460181.699305556 Am  3.7763151179E+05   0.0745286
2460181.700000000 Am  3.7763600935E+05   0.0754496
2460181.700694445 Am  3.7764056210E+05   0.0763680
2460181.701388889 Am  3.7764516989E+05   0.0772839
2460181.702083333 Am  3.7764983255E+05   0.0781971
2460181.702777778 Am  3.7765454994E+05   0.0791077
2460181.703472222 Am  3.7765932189E+05   0.0800156
2460181.704166667 Am  3.7766414824E+05   0.0809209
2460181.704861111 Am  3.7766902883E+05   0.0818236
2460181.705555555 Am  3.7767396351E+05   0.0827235
2460181.706250000 Am  3.7767895211E+05   0.0836208
2460181.706944444 Am  3.7768399447E+05   0.0845153
2460181.707638889 Am  3.7768909043E+05   0.0854071
2460181.708333333 Am  3.7769423981E+05   0.0862961
2460181.709027778 Am  3.7769944246E+05   0.0871823
2460181.709722222 Am  3.7770469820E+05   0.0880658
2460181.710416667 Am  3.7771000688E+05   0.0889465
2460181.711111111 Am  3.7771536832E+05   0.0898244
2460181.711805556 Am  3.7772078235E+05   0.0906994
2460181.712500000 Am  3.7772624880E+05   0.0915716
2460181.713194444 Am  3.7773176751E+05   0.0924409
2460181.713888889 Am  3.7773733829E+05   0.0933074
2460181.714583333 Am  3.7774296098E+05   0.0941709
2460181.715277778 Am  3.7774863540E+05   0.0950316
2460181.715972222 Am  3.7775436138E+05   0.0958893
2460181.716666667 Am  3.7776013874E+05   0.0967441
2460181.717361111 Am  3.7776596731E+05   0.0975959
2460181.718055556 Am  3.7777184690E+05   0.0984448
2460181.718750000 Am  3.7777777734E+05   0.0992907
2460181.719444444 Am  3.7778375845E+05   0.1001336
2460181.720138889 Am  3.7778979004E+05   0.1009735
2460181.720833333  m  3.7779587195E+05   0.1018103
2460181.721527778  m  3.7780200398E+05   0.1026441
2460181.722222222  m  3.7780818595E+05   0.1034749
2460181.722916667  m  3.7781441768E+05   0.1043026
2460181.723611111  m  3.7782069898E+05   0.1051272
2460181.724305556  m  3.7782702968E+05   0.1059487
2460181.725000000  m  3.7783340957E+05   0.1067671
2460181.725694444  m  3.7783983848E+05   0.1075823
2460181.726388889  m  3.7784631622E+05   0.1083944
2460181.727083333  m  3.7785284259E+05   0.1092034
2460181.727777778  m  3.7785941741E+05   0.1100092
2460181.728472222  m  3.7786604049E+05   0.1108118
2460181.729166667  m  3.7787271163E+05   0.1116112
2460181.729861111  m  3.7787943064E+05   0.1124074
2460181.730555556  m  3.7788619734E+05   0.1132003
2460181.731250000  m  3.7789301152E+05   0.1139900
2460181.731944445  m  3.7789987299E+05   0.1147765
2460181.732638889  m  3.7790678155E+05   0.1155597
2460181.733333333  m  3.7791373702E+05   0.1163396
